STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-02,0.02,,55.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-03,0.11,,52.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-04,0.02,,57.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-05,0.0,,51.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-06,0.0,,50.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-07,0.0,,55.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-08,0.08,,54.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-09,0.05,,51.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-10,0.0,,46.0,30.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-11,0.0,,47.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-12,0.0,,47.0,30.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-13,0.16,,49.0,27.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-14,0.09,,44.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-15,0.01,,45.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-16,0.07,,49.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-17,0.25,,51.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-18,0.03,,41.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-19,0.0,,37.0,28.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-20,0.0,,37.0,27.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-21,0.02,,35.0,23.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-22,0.0,,39.0,26.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-23,0.0,,40.0,24.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-24,0.03,,45.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-25,0.06,,46.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-26,0.0,,46.0,28.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-27,0.51,,50.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-02-28,0.37,,47.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-01,0.02,,51.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-02,0.16,,47.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-03,0.0,,50.0,33.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-04,0.07,,48.0,33.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-05,0.0,,48.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-06,0.0,,54.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-07,0.05,,49.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-08,0.45,,53.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-09,0.0,,51.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-10,0.0,,57.0,31.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-11,0.0,,64.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-12,0.0,,73.0,38.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-13,0.16,,66.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-14,0.01,,54.0,39.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-15,0.0,,56.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-16,0.0,,56.0,37.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-17,0.0,,55.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-18,0.0,,55.0,38.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-19,0.0,,55.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-20,0.0,,55.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-21,0.14,,59.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-22,0.36,,50.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-23,0.35,,49.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-24,0.16,,49.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-25,0.0,,53.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-26,0.06,,48.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-27,0.0,,54.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-28,0.0,,54.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-29,0.0,,56.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-30,0.0,,59.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-03-31,0.0,,59.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-01,0.14,,52.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-02,0.0,,54.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-03,0.0,,51.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-04,0.27,,49.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-05,0.19,,57.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-06,0.0,,66.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-07,0.74,,57.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-08,0.27,,53.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-09,0.0,,62.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-10,0.2,,61.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-11,0.25,,55.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-12,0.11,,53.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-13,0.38,,54.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-14,1.83,,53.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-15,0.11,,52.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-16,0.25,,49.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-17,0.01,,54.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-18,0.0,,58.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-19,0.0,,62.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-20,0.0,,62.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-21,0.08,,58.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-22,0.0,,59.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-23,0.0,,68.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-24,0.0,,74.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-25,0.0,,72.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-26,0.0,,78.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-27,0.0,,60.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-28,0.37,,58.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-29,0.0,,61.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-04-30,0.0,,58.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-01,0.01,,62.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-02,0.0,,69.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-03,0.0,,75.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-04,0.0,,64.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-05,0.02,,67.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-06,0.0,,76.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-07,0.0,,69.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-08,0.03,,76.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-09,0.0,,67.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-10,0.01,,61.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-11,0.0,,67.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-12,0.0,,76.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-13,0.0,,82.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-14,0.0,,84.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-15,0.0,,69.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-16,0.0,,68.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-17,0.0,,65.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-18,0.0,,66.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-19,0.02,,72.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-20,0.0,,67.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-21,0.0,,70.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-22,0.0,,76.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-23,0.0,,81.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-24,0.0,,70.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-25,0.0,,66.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-26,0.0,,67.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-27,0.0,,75.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-28,0.0,,71.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-29,0.0,,65.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-30,0.0,,67.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-05-31,0.02,,65.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-01,0.0,,66.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-02,0.0,,76.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-03,0.02,,63.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-04,0.03,,67.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-05,0.0,,69.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-06,0.0,,76.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-07,0.0,,68.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-08,0.23,,64.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-09,0.17,,63.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-10,0.1,,62.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-11,0.0,,69.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-12,0.0,,66.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-13,0.11,,68.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-14,0.0,,66.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-15,0.0,,72.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-16,0.0,,79.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-17,0.0,,87.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-18,0.0,,87.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-19,0.0,,86.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-20,0.0,,84.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-21,0.0,,70.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-22,0.04,,71.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-23,0.08,,72.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-24,0.14,,75.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-25,0.02,,70.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-26,0.0,,71.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-27,0.0,,68.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-28,0.0,,67.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-29,0.0,,71.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-06-30,0.01,,65.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-01,0.0,,71.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-02,0.0,,69.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-03,0.0,,74.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-04,0.0,,81.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-05,0.0,,86.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-06,0.0,,80.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-07,0.0,,75.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-08,0.0,,78.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-09,0.0,,74.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-10,0.0,,76.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-11,0.0,,79.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-12,0.0,,86.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-13,0.0,,85.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-14,0.0,,84.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-15,0.0,,90.0,64.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-16,0.0,,90.0,63.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-17,0.0,,86.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-18,0.0,,78.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-19,0.0,,69.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-20,0.0,,74.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-21,0.0,,78.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-22,0.0,,84.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-23,0.0,,89.0,63.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-24,0.0,,88.0,62.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-25,0.0,,89.0,63.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-26,0.0,,91.0,65.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-27,0.0,,88.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-28,0.0,,85.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-29,0.0,,89.0,62.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-30,0.0,,89.0,64.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-07-31,0.0,,80.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-01,0.0,,75.0,60.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-02,0.0,,69.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-03,0.0,,75.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-04,0.0,,79.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-05,0.0,,84.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-06,0.0,,85.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-07,0.0,,88.0,63.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-08,0.0,,91.0,63.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-09,0.0,,90.0,62.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-10,0.0,,82.0,63.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-11,0.02,,75.0,62.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-12,0.0,,73.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-13,0.0,,75.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-14,0.0,,82.0,63.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-15,0.0,,84.0,62.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-16,0.0,,73.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-17,0.0,,74.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-18,0.0,,79.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-19,0.0,,77.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-20,0.0,,81.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-21,0.0,,87.0,63.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-22,0.0,,90.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-23,0.0,,73.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-24,0.0,,70.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-25,0.0,,65.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-26,0.02,,66.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-27,0.0,,76.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-28,0.0,,82.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-29,0.0,,77.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-30,0.0,,74.0,61.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-08-31,0.0,,71.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-01,0.0,,72.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-02,0.0,,76.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-03,0.0,,74.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-04,0.0,,74.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-05,0.0,,79.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-06,0.0,,85.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-07,0.07,,75.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-09,0.19,,77.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-10,0.01,,69.0,58.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-11,0.05,,69.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-12,0.0,,68.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-13,0.19,,70.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-14,0.29,,68.0,54.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-15,0.09,,64.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-16,0.19,,65.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-17,0.0,,66.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-18,0.0,,66.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-19,0.04,,68.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-20,0.18,,66.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-21,0.06,,72.0,59.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-22,0.05,,69.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-23,0.0,,67.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-24,0.0,,67.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-25,0.0,,67.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-26,0.0,,70.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-27,0.0,,72.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-28,0.0,,76.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-29,,,69.0,52.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-09-30,0.0,,65.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-01,0.01,,64.0,57.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-02,0.0,,63.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-03,0.0,,56.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-04,0.0,,60.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-05,0.01,,53.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-06,0.0,,60.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-07,0.0,,57.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-08,0.03,,57.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-09,0.03,,61.0,51.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-10,0.0,,63.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-11,0.0,,62.0,47.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-12,0.0,,63.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-13,0.0,,62.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-14,0.0,,66.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-15,0.0,,64.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-16,0.0,,68.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-17,0.0,,70.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-18,0.0,,69.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-19,0.0,,60.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-20,0.0,,58.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-21,0.0,,57.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-22,0.0,,54.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-23,0.0,,56.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-24,0.0,,61.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-25,0.0,,57.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-26,1.05,,64.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-27,0.89,,57.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-28,0.32,,58.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-29,0.01,,55.0,41.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-30,0.04,,57.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-10-31,0.01,,59.0,50.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-01,0.04,,63.0,56.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-02,0.19,,63.0,55.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-03,0.17,,56.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-04,0.12,,62.0,53.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-05,0.0,,57.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-06,0.05,,56.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-07,0.05,,53.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-08,0.0,,50.0,34.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-09,0.1,,44.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-10,0.01,,52.0,38.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-11,0.0,,51.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-12,0.0,,60.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-13,0.0,,54.0,36.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-14,0.04,,57.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-15,0.01,,57.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-16,0.01,,55.0,48.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-17,0.0,,55.0,40.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-18,0.0,,53.0,33.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-19,0.0,,54.0,32.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-20,0.0,,52.0,33.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-21,0.13,,52.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-22,0.5,,52.0,44.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-23,0.59,,52.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-24,0.0,,49.0,35.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-25,0.0,,49.0,33.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-26,1.37,,57.0,45.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-27,0.7,,59.0,49.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-28,0.24,,51.0,46.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-29,0.0,,51.0,42.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-11-30,0.18,,50.0,43.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-12-01,0.06,,47.0,38.0
USW00024234,"SEATTLE BOEING FIELD, WA US",2018-12-02,0.04,,47.0,38.0
